327,Napleton's Volkswagen of Sanford,4175 S Orlando Dr ,"Sanford, FL 32773 ", https://www.sanfordvw.com, (407) 365-3300,"28.563205338551985, -81.18972386761776"
328,Napleton's Volkswagen of Urbana,1111 O'Brien Drive ,"Urbana, IL 61802 ", https://www.napletonsvwofurbana.com, (217) 367-1222,"40.13812135414174, -88.19566823169725"
329,National City Volkswagen,3131 National City Blvd ,"National City, CA 91950 ", https://www.nationalcityvolkswagen.com, (619) 336-4020,"32.65544645934641, -117.09809811315931"
330,Neftin Volkswagen,3550 Auto Mall Dr ,"Westlake Village, CA 91362 ", https://neftinvw.com, (805) 497-9404,"34.164153352594354, -118.83370806571652"
331,"Neil Huffman Volkswagen, Inc.",4926 Dixie Hwy ,"Louisville, KY 40216 ", https://www.neilhuffmanvolkswagen.com, (502) 448-6666,"38.17026585208337, -85.82773418646906"
332,Nemer Volkswagen,550 Troy Schenectady Rd ,"Latham, NY 12110 ", https://nemervw.com, (518) 512-0024,"42.75031844607376, -73.76526854467335"
333,New Century Volkswagen,1220 S Brand Blvd ,"Glendale, CA 91204 ", https://newcenturyvw.com, (818) 552-6263,"34.13144187182285, -118.25515151918093"
334,New Motors Volkswagen,8670 Peach St. ,"Erie, PA 16509 ", https://www.newmotorsvw.com, (814) 868-4805,"42.034621416712056, -80.06541828381083"
335,Niello Volkswagen,2701 Arden Way ,"Sacramento, CA 95825 ", https://vw.niello.com, (916) 482-5790,"38.59640347224844, -121.39960462058094"
336,Norm Reeves Volkswagen Superstore,20 Auto Center Dr ,"Irvine, CA 92618 ", https://normreevesvw.com, (949) 830-7300,"33.631803111067896, -117.72263266418094"
337,Norm Reeves VW Port Charlotte,1252 Tamiami Trl ,"Port Charlotte, FL 33953 ", https://charlottevw.com, (941) 743-8883,"27.014926629893168, -82.14738202044308"
338,North Park Volkswagen,21315 W Interstate 10 ,"San Antonio, TX 78257 ", https://www.northparkvw.com, (210) 581-1000,"29.64031280348376, -98.6192999524042"
339,North Penn Volkswagen,165 Bethlehem Pike ,"Colmar, PA 18915 ", https://northpennvw.com, (215) 822-1361,"40.2706034251218, -75.2565079152174"
340,Northampton Volkswagen,361 King St. ,"Northampton, MA 01060 ", https://www.northamptonvolkswagen.com, (413) 586-3102,"42.33652818723854, -72.63621477566112"
341,Northtown Volkswagen,1135 Millersport Hwy ,"Amherst, NY 14226 ", https://www.northtownvw.com, (716) 836-4600,"42.981923395792315, -78.79601984635805"
342,Northtowne Volkswagen,6750 N Oak Trfy ,"Gladstone, MO 64118 ", https://www.northtownevw.com, (816) 436-2255,"39.216581392898725, -94.57722021593763"
343,"Noyes Volkswagen, Inc.",18 Production Ave ,"Keene, NH 03431 ", https://www.noyesvolkswagen.com, (603) 357-7220,"42.921220974039315, -72.30443223105773"
344,Nucar Volkswagen of Norwood,1280 Providence Hwy ,"Norwood, MA 02062 ", https://nucarvwnorwood.com, (781) 762-6820,"42.16931370852426, -71.1965910757812"
345,Nucar Volkswagen of Tilton,40 E Main St ,"Tilton, NH 03276 ", https://nucarvwtilton.com, (603) 286-3141,"43.45073243410532, -71.5734866797444"
346,Nye Volkswagen of Rome,5865 Rome Taberg Rd ,"Rome, NY 13440 ", https://nyevwofrome.com, (315) 337-8900,"43.23283255218209, -75.497940333277"
347,O'Connor Volkswagen,188 Riverside Drive ,"Augusta, ME 04330 ", https://www.oconnorvw.com, (207) 622-6336,"44.32918333603198, -69.76358270422463"
348,Oklahoma City Volkswagen,4710 Nw 39th St ,"Oklahoma City, OK 73122 ", https://www.okcvw.com, (405) 787-0433,"35.51052541516065, -97.60654468907538"
349,O'Meara Volkswagen of Thornton,1900 W 104th Ave ,"Denver, CO 80234 ", https://omearavw.com, (303) 438-5200,"39.88442121574378, -105.00968566203855"
350,Onion Creek Volkswagen,10812 S Ih 35 Frontage Rd ,"Austin, TX 78748 ", https://www.onioncreekvw.com, (512) 814-2900,"30.1448223989733, -97.79578597289698"
351,Ontario Volkswagen,701 Kettering Dr ,"Ontario, CA 91761 ", https://ontariovolkswagen.com, (909) 605-5800,"34.05635391483556, -117.5449076507403"
352,Open Road Volkswagen Manhattan,802 11th Avenue ,"New York, NY 10019 ", https://www.vwmanhattan.com, (646) 358-8100,"40.76944125412717, -73.99178410773689"
353,Open Road Volkswagen of Bridgewater,1051 U.S. Route 22 ,"Bridgewater, NJ 08807 ", https://www.openroadvwbridgewater.com, (908) 685-1033,"40.58121192973705, -74.60003121580145"
354,Orlando Volkswagen North,1050 Lee Road ,"Orlando, FL 32810 ", https://www.orlandovwnorth.com, (407) 644-2222,"28.605395845652126, -81.39719162495079"
355,Orlando Volkswagen South,5474 S. Orange Blossom Trail ,"Orlando, FL 32839 ", https://www.orlandovwsouth.com, (407) 581-4321,"28.48163672425168, -81.39712476548922"
356,Orr Volkswagen of Texarkana,4545 N State Line Ave ,"Texarkana, TX 75503 ", https://www.orrvw.com, (903) 792-4174,"33.462585436530134, -94.04384760194912"
357,O'Steen Volkswagen,11401 Philips Hwy ,"Jacksonville, FL 32256 ", https://www.osteenvw.com, (904) 322-5100,"30.16333615005009, -81.5352719038913"
358,O'Steen Volkswagen of Valdosta,4140 North Valdosta Road ,"Valdosta, GA 31602 ", https://www.valdostavw.com, (229) 242-9920,"30.898075204523106, -83.32811871698158"
359,Ourisman Volkswagen of Bethesda,7001 Arlington Road ,"Bethesda, MD 20814 ", https://www.volkswagenofbethesda.com, (202) 537-3000,"38.97979446680023, -77.09818451200978"
360,Ourisman Volkswagen of Laurel,3371 Ft. Meade Road ,"Laurel, MD 20724 ", https://www.laurelvolkswagen.com, (301) 498-7400,"39.09483064691828, -76.79614536100547"
361,Ourisman Volkswagen of Rockville,801 Rockville Pike ,"Rockville, MD 20852 ", https://www.rockvillevolkswagen.com, (301) 424-7800,"39.075629499630416, -77.13966106287133"
362,Ourisman Volkswagen of Waldorf,2282 Crain Hwy ,"Waldorf, MD 20601 ", https://www.ourismanvolkswagenwaldorf.com, (301) 843-8950,"38.64845062949141, -76.88596571897887"
363,Overturf Volkswagen,1016 W Columbia Drive ,"Kennewick, WA 99336 ", https://www.overturfvw.com, (509) 586-3185,"46.21727241977137, -119.13249985582272"
364,Pacific Volkswagen,14900 Hindry Ave ,"Hawthorne, CA 90250 ", https://www.pacificvolkswagen.com, (310) 531-9400,"33.89707253923865, -118.37085341036115"
365,Palmetto57 Volkswagen,16825 Nw 57th Ave ,"Miami Gardens, FL 33055 ", https://palmetto57vw.com, (305) 474-8989,"25.92681059091426, -80.2925983127788"
366,Paramount Volkswagen of Hickory,1205 S. Center St. ,"Hickory, NC 28602 ", https://www.paramountvw.com, (828) 328-4012,"35.71384107232208, -81.33567467303082"
367,Patrick Motors,525 Washington St ,"Auburn, MA 01501 ", https://www.patrickvw.com, (508) 832-8883,"42.18527876120559, -71.83737992686022"
368,Patterson Volkswagen of Tyler,3916 S Southwest Loop 323 ,"Tyler, TX 75701 ", https://www.pattersonvwtyler.com, (903) 218-6222,"32.30736675357273, -95.33677358245852"
369,Paul Miller VW of Bernardsville,118 Morristown Rd ,"Bernardsville, NJ 07924 ", https://www.paulmillervw.com, (908) 766-1600,"40.720404991052526, -74.55981180035943"
370,Payne Brownsville Volkswagen,4017 N Expressway # 83 ,"Brownsville, TX 78520 ", https://www.vwpayne.com, (956) 350-4488,"25.962171711769127, -97.51079434715722"
371,Payne Mission Volkswagen,2003 E Expressway 83 ,"Mission, TX 78572 ", https://www.paynemissionvw.com, (956) 584-6300,"26.197396524382714, -98.29506558840893"
372,Pete Moore Imports,106 N New Warrington Rd ,"Pensacola, FL 32506 ", https://petemoorevolkswagen.com, (850) 457-1000,"30.40940064299041, -87.27592499701205"
373,Piazza Volkswagen of Ardmore,150 W Lancaster Ave ,"Ardmore, PA 19003 ", https://www.piazzavwardmore.com, (610) 896-4853,"40.00938363832982, -75.29501640456017"
374,Piazza Volkswagen of Langhorne,1862 E Lincoln Hwy ,"Langhorne, PA 19047 ", https://www.piazzavwlanghorne.com, (215) 741-4100,"40.175940352269684, -74.88688679770745"
375,Pignataro Volkswagen,10633 Evergreen Way ,"Everett, WA 98204 ", https://www.pignatarovw.com, (425) 348-3141,"47.90133973584735, -122.24613565879774"
376,Pioneer Volkswagen of Parkersburg,1922 Garfield Ave ,"Parkersburg, WV 26101 ", https://www.pioneervwparkersburg.com, (304) 485-5451,"39.280344655786855, -81.55307055413371"
377,Platinum Volkswagen,340 W Old Country Rd ,"Hicksville, NY 11801 ", https://platinumvw.com, (516) 942-7300,"40.75953806380833, -73.537481555557"
378,Pohanka Volkswagen ofRitchieStation,1720 Ritchie Station Ct ,"Capitol Heights, MD 20743 ", https://www.pohankavw.net, (301) 808-7100,"38.86660558518279, -76.84768624092241"
379,Post Falls Volkswagen,811 North Greensferry Rd ,"Post Falls, ID 83854 ", https://www.postfallsvw.com, (208) 773-4939,"47.71554991315332, -116.91613670305391"
380,Prestige Imports,44 Pleasantville Rd ,"Pleasantville, NY 10570 ", https://www.prestigeimportsvw.com, (914) 769-5100,"41.13276372215455, -73.79506662156591"
381,Prestige Volkswagen,1416 S Harbor City Blvd ,"Melbourne, FL 32901 ", https://melbournevw.com, (321) 309-8989,"28.08669380769411, -80.60768561172404"
382,Prestige Volkswagen,4271 Black Horse Pike ,"Turnersville, NJ 08012 ", https://www.prestigevolkswagen.com, (856) 629-9200,"39.73915207009686, -75.04351581149223"
383,Prestige Volkswagen of Stamford,42 W Broad St ,"Stamford, CT 06902 ", https://www.prestigevwct.com, (203) 327-2500,"41.05538852573599, -73.54654960012385"
384,Principle Volkswagen Grapevine,2351 William D Tate Ave ,"Grapevine, TX 76051 ", https://www.principlevwgrapevine.com, (972) 659-9999,"32.91260545529308, -97.09649844589529"
385,Puente Hills Volkswagen,17110 Gale Ave ,"City Of Industry, CA 91745 ", https://vwpuentehills.com, (626) 965-7500,"33.99877707083161, -117.93349469310266"
386,Pugi Volkswagen,2020 Ogden Ave ,"Downers Grove, IL 60515 ", https://pugivolkswagen.com, (630) 964-9500,"41.80816030198817, -88.03475621493807"
387,Queensboro Volkswagen,5321 Northern Blvd ,"Woodside, NY 11377 ", https://queensborovolkswagen.com, (718) 728-8111,"40.75360806956202, -73.9080435954459"
388,Quirk Volkswagen,20 Granite St ,"Braintree, MA 02184 ", https://www.quirkvw.com, (781) 348-8800,"42.22715302742787, -71.03146991648448"
389,Quirk Volkswagen NH,1100 S Willow St ,"Manchester, NH 03103 ", https://www.quirkvwnh.com, (603) 626-7000,"42.96210858674548, -71.43791135709009"
390,Ray Brandt Volkswagen Westbank,4050 Lapalco Blvd ,"Harvey, LA 70058 ", https://raybrandtvw.com, (504) 708-4749,"29.87543097444521, -90.08904185311988"
391,Reydel Volkswagen of Edison,2034 Highway 27 ,"Edison, NJ 08817 ", https://www.reydelvw.com, (732) 287-2828,"40.5230776646225, -74.39054096187564"
392,Reydel Volkswagen of Linden,401 E. St. Georges Avenue ,"Roselle, NJ 07203 ", https://www.reydelvwlinden.com, (908) 486-3977,"40.641681412973725, -74.26117749307531"
393,Rick Case Volkswagen Weston,3520 Weston Rd ,"Davie, FL 33331 ", https://www.rickcasevolkswagen.com, (954) 903-5500,"26.07737503447615, -80.36218562315945"
394,Riverhead Bay Volkswagen,1521 Old Country Rd ,"Riverhead, NY 11901 ", https://www.riverheadbayvw.com, (631) 727-4000,"40.92539904810698, -72.69269937508514"
395,Riverside Volkswagen,8330 Indiana Ave ,"Riverside, CA 92504 ", https://www.vwriverside.com, (951) 688-9420,"33.92505218598599, -117.418908823836"
396,Rochester Volkswagen,20 Farmington Rd ,"Rochester, NH 03867 ", https://rochestervw.com, (603) 332-6242,"43.323965440449705, -71.00160295311898"
397,Rochester Volkswagen,2828 North Highway 52 ,"Rochester, MN 55901 ", https://parkplacevw.com, (507) 282-9468,"44.05416404271769, -92.49319125277766"
398,Romano Volkswagen of Fayetteville,5431 N Burdick St ,"Fayetteville, NY 13066 ", https://www.romanovw.com, (315) 637-4491,"43.03788193908899, -76.01819429076423"
399,Romeo Volkswagen of Kingston,1249 Ulster Ave ,"Kingston, NY 12401 ", https://www.romeovw.com, (845) 336-6600,"41.967318808218806, -73.98960017022024"
400,Rowe Volkswagen,699 Center Street ,"Auburn, ME 04210 ", https://www.rowevwauburn.com, (207) 786-0336,"44.126007436066175, -70.22356955252327"
401,Royal Volkswagen,3010 Columbiana Rd ,"Vestavia Hills, AL 35216 ", https://www.gotoroyalvw.com, (205) 978-4141,"33.41491897582378, -86.80698588181228"
402,Royal Volkswagen of Bloomington,3333 E 3rd St ,"Bloomington, IN 47401 ", https://www.royaleastvw.com, (812) 332-9251,"39.16466811768753, -86.4907796958741"
403,Rudolph Volkswagen of El Paso,5505 S Desert Blvd ,"El Paso, TX 79932 ", https://rudolphvw.com, (915) 845-8500,"31.857028328577, -106.57703380965832"
404,Rusty Wallis Volkswagen,12635 Lbj Freeway ,"Garland, TX 75041 ", https://rustywallisvw.com, (214) 349-5559,"32.86665732415959, -96.6634449742018"
405,Safford Brown VW West Richmond,10501 Midlothian Tpke ,"North Chesterfield, VA 23235 ", https://saffordbrownvwrichmond.com, (804) 379-7283,"37.50625825257471, -77.59137121973603"
406,Safford VW of Fredericksburg,10643 Patriot Hwy ,"Fredericksburg, VA 22408 ", https://saffordvw.com, (540) 898-1600,"38.25242345647448, -77.49735462271013"
407,Schmelz Countryside Volkswagen,1180 Mn-36 E ,"Saint Paul, MN 55109 ", https://www.schmelzvw.com, (651) 484-8441,"45.01125316305909, -93.05080973712211"
408,Schukei Volkswagen,721 S Monroe Ave ,"Mason City, IA 50401 ", https://www.schukeivw.com, (641) 423-5402,"43.144379125584564, -93.20833507534164"
409,"Schumacher Automotive, Inc.",3720 Northlake Blvd ,"Lake Park, FL 33403 ", https://vwofnorthpalmbeach.com, (561) 622-8220,"26.808014320092393, -80.09363477003012"
410,"Schumacher Volkswagen, Inc.",3001 Okeechobee Blvd ,"West Palm Beach, FL 33409 ", https://vwofwestpalmbeach.com, (561) 615-3346,"26.707423654918426, -80.10071753036588"
411,Schworer Volkswagen,3301 Schworer Dr ,"Lincoln, NE 68504 ", https://schworervolkswagen.com, (402) 435-3300,"40.85948574533757, -96.66982938491742"
412,Scott Volkswagen,777 Taunton Ave ,"East Providence, RI 02914 ", https://www.scottvw.com, (401) 438-5555,"41.821708188327214, -71.35219363767935"
413,Seacoast Volkswagen,95 Ocean Rd ,"Greenland, NH 03840 ", https://www.seacoastvolkswagen.com, (603) 436-6900,"43.04443595194525, -70.81808440425094"
414,Seaside Volkswagen,1725 Auto Center Pkwy ,"Seaside, CA 93955 ", https://www.seasidevolkswagen.com, (831) 394-6666,"36.61299543279672, -121.84536956019589"
415,Sendell Volkswagen,5079 State Route 30 ,"Greensburg, PA 15601 ", https://sendellvolkswagen.com, (724) 837-1600,"40.301361621898586, -79.49106784805329"
416,Serra Volkswagen,1490 Center Point Pkwy ,"Birmingham, AL 35215 ", https://www.serravw.com, (205) 856-6520,"33.62402176941497, -86.6862440638874"
417,Serra Volkswagen of Traverse City,1747 S Garfield Ave ,"Traverse City, MI 49686 ", https://volkswagenoftraversecity.com, (231) 946-5540,"44.73462047933764, -85.59446529743313"
418,Serramonte Volkswagen,711 Serramonte Blvd ,"Colma, CA 94014 ", https://www.serramontevw.com, (650) 756-0202,"37.67434969809274, -122.46042217055225"
419,Shearer VW of South Burlington,1030 Shelburne Rd ,"South Burlington, VT 05403 ", https://www.shearervw.com, (802) 658-1130,"44.440454109770585, -73.20910044369151"
420,Sheehy Volkswagen Hagerstown,10310 Auto Pl ,"Hagerstown, MD 21740 ", https://www.sheehyvwhagerstown.com, (301) 739-7700,"39.59866137891047, -77.67920785821572"
421,Sheehy Volkswagen of Springfield,6601 Backlick Road ,"Springfield, VA 22150 ", https://www.sheehyspringfieldvw.com, (703) 451-2380,"38.77569123410823, -77.18324299376297"
422,Shrewsbury Volkswagen,702 Shrewsbury Ave ,"Tinton Falls, NJ 07701 ", https://www.shrewsburyvw.com, (732) 741-8500,"40.325409261136414, -74.07352608899662"
423,"Sierra Volkswagen, Inc.",510 E Norris Dr ,"Ottawa, IL 61350 ", https://www.sierravw.com, (815) 433-1666,"41.35681083763799, -88.83506736688747"
424,Silko Volkswagen of Brockton,122 Liberty St ,"Brockton, MA 02301 ", https://silkovwofbrockton.com, (508) 587-9040,"42.05598215411523, -71.06139979944405"
425,"Sisbarro Autoworld, Inc.",1115 S Valley Dr ,"Las Cruces, NM 88005 ", https://www.sisbarrovw.com, (575) 524-3561,"32.29545205102572, -106.78625678061242"
426,Smith Volkswagen,4304 Kirkwood Hwy ,"Wilmington, DE 19808 ", https://www.smithvw.com, (302) 998-0131,"39.7277859150528, -75.65045567777128"
427,South Motors Volkswagen,17930 S Dixie Hwy ,"Miami, FL 33157 ", https://www.southvw.com, (305) 256-2470,"25.6029564638554, -80.35177096200378"
428,Southern Team Volkswagen of Roanoke,6614 Peters Creek Road ,"Roanoke, VA 24019 ", https://southernteamvolkswagen.com, (540) 362-4800,"37.34638082429607, -79.95762374867664"
429,Southern Volkswagen Greenbrier,1248 S Military Hwy ,"Chesapeake, VA 23320 ", https://southernvolkswagengreenbrier.com, (757) 424-4689,"36.8021213305529, -76.22666557178546"
430,Southpoint Volkswagen,13940 Airline Hwy ,"Baton Rouge, LA 70817 ", https://www.southpointvw.com, (225) 291-6000,"30.366885306777316, -91.02784414914876"
431,Southwest Volkswagen,6184 Johnston St ,"Lafayette, LA 70503 ", https://www.southwestvw.com, (337) 456-8400,"30.16154558250639, -92.08571143762126"
432,Southwest Volkswagen of Weatherford,2951 Fort Worth Hwy ,"Weatherford, TX 76087 ", https://www.southwestvolkswagen.com, (817) 458-5400,"32.7575760431496, -97.70936289383681"
433,Speedcraft Volkswagen,104 Old Tower Hill Rd ,"Wakefield, RI 02879 ", https://speedcraftvw.com, (401) 783-3304,"41.442523181120194, -71.4848231072612"
434,Spitzer Volkswagen,160 N Leavitt Rd ,"Amherst, OH 44001 ", https://spitzervw.com, (440) 984-4014,"41.40676601726548, -82.21008433916268"
435,Sport Durst Volkswagen of Goldsboro,1112 Sunburst Dr ,"Goldsboro, NC 27534 ", https://www.sportdurstvw.com, (919) 778-1010,"35.38264691570469, -77.93997719225591"
436,Sport Durst VW of Jacksonville,2406 N Marine Blvd ,"Jacksonville, NC 28546 ", https://www.sportdurstvolkswagenofjacksonville.com, (910) 938-1417,"34.78497624089227, -77.38086103533392"
437,Steet Ponte Volkswagen,5046 Commercial Dr ,"Yorkville, NY 13495 ", https://www.steetpontevw.com, (315) 736-8291,"43.1081256963164, -75.294657980261"
438,Steve Hahn Volkswagen,1730 South First Street ,"Yakima, WA 98909 ", https://www.stevehahnvw.com, (509) 248-4700,"46.578792498730934, -120.49322773039304"
439,Steve White Volkswagen,100 Duvall Dr ,"Greenville, SC 29607 ", https://www.stevewhitevw.com, (864) 288-8300,"34.81438478294611, -82.34048290795172"
440,Stevens Creek Volkswagen,4490 Stevens Creek Blvd ,"San Jose, CA 95129 ", https://stevenscreekvw.com, (408) 260-9300,"37.32268714943407, -121.9805815063643"
441,Stevens Point Volkswagen,3733 Stanley St ,"Stevens Point, WI 54481 ", https://stevenspointvw.com, (715) 344-4100,"44.53772467386504, -89.54624357080844"
442,"Stohlman Volkswagen, Inc.",8433 Leesburg Pike ,"Vienna, VA 22182 ", https://stohlman-vw.com, (855) 832-9299,"38.92365408244343, -77.23781088321256"
443,Stokes Volkswagen,3491 Ashley Phosphate Rd ,"North Charleston, SC 29418 ", https://www.stokesvw.com, (843) 767-2525,"32.92744722894767, -80.07597956920328"
444,Stone Mountain Volkswagen,3500 Stone Mountain Hwy ,"Snellville, GA 30078 ", https://stonemountainvw.com, (770) 979-2000,"33.844651014837005, -84.05332869810564"
445,Street Volkswagen of Amarillo,8707 Pilgrim Drive ,"Amarillo, TX 79119 ", https://streetvw.com, (806) 350-8999,"35.157651585493355, -101.93936403227545"
446,"Strong Volkswagen, Inc.",1070 South Main Street ,"Salt Lake City, UT 84101 ", https://www.httpwwwstrong-volkswagen-of-slc-salt-lake-city-automotive.com, (801) 596-2200,"40.745844894107925, -111.89185775803267"
447,Suburban Volkswagen of Troy,1804 Maplelawn Dr ,"Troy, MI 48084 ", https://www.suburbanvwoftroy.com, (248) 649-2300,"42.553150726359696, -83.17553380397992"
448,Suburban VW of Farmington Hills,37911 Grand River Ave ,"Farmington Hills, MI 48335 ", https://www.suburbanvwoffarmingtonhills.com, (248) 471-0800,"42.467634152724955, -83.42056621631055"
449,Sunnyvale Volkswagen,1025 E El Camino Real ,"Sunnyvale, CA 94087 ", https://www.sunnyvalevw.com, (408) 739-7321,"37.35285561052086, -122.0064454044917"
450,Sunrise Volkswagen of Fort Pierce,5359 S Us Highway 1 ,"Fort Pierce, FL 34982 ", https://sunrise-vw.com, (772) 742-8333,"27.36739873420318, -80.32660844092007"
451,"Sunrise Volkswagen, Inc.",931 Sunrise Hwy ,"Lynbrook, NY 11563 ", https://www.sunrisevolkswagen.com, (516) 596-5970,"40.65707504242807, -73.68817471574835"
452,Sunset Motors Incorp,2218 Sunset Boulevard ,"Steubenville, OH 43952 ", https://www.sunsetvw.com, (740) 264-1696,"40.3688505173537, -80.64226071965544"
453,Sunset Volkswagen of Sarasota,5005 S Tamiami Trl ,"Sarasota, FL 34231 ", https://www.sunsetvolkswagen.com, (941) 923-1700,"27.280035560660284, -82.52974983117758"
454,Suntrup Volkswagen,6014 S Lindbergh Blvd ,"Saint Louis, MO 63123 ", https://suntrupvw.com, (314) 892-8200,"38.5207509776384, -90.34372287065685"
455,Sutherlin Volkswagen Lithia Springs,1981 Thornton Rd ,"Lithia Springs, GA 30122 ", https://www.sutherlinvolkswagen.com, (770) 745-1470,"33.78618525579643, -84.61335124437011"
456,Sutliff Volkswagen,1301 Paxton St ,"Harrisburg, PA 17104 ", https://sutliffvolkswagen.com, (717) 234-8888,"40.25536973500909, -76.86436333693186"
457,Swickard Volkswagen of Anchorage,6115 Old Seward Hwy ,"Anchorage, AK 99518 ", https://volkswagenanchorage.com, (907) 272-5522,"61.16530423453013, -149.86580721408916"
458,Team Gunther Volkswagen of Daphne,29816 Frederick Blvd ,"Daphne, AL 36526 ", https://www.teamgunthervw.com, (251) 621-2277,"30.66047515218282, -87.85976973364374"
459,Team Volkswagen,3990 E Lincoln Hwy ,"Merrillville, IN 46410 ", https://www.teamvw.com, (888) 805-3689,"41.471758235269064, -87.28861513237067"
460,Team Volkswagen of Hayward,25115 Mission Blvd ,"Hayward, CA 94544 ", https://www.vwhayward.com, (510) 886-9446,"37.657743727222076, -122.07289002148961"
461,Teddy Volkswagen of the Bronx,3743 Boston Rd ,"Bronx, NY 10466 ", https://www.teddyvolkswagen.com, (718) 920-1400,"40.881110000624574, -73.84006906162473"
462,Terry Volkswagen,19134 Forest Rd ,"Lynchburg, VA 24502 ", https://www.terryvolkswagen.com, (434) 239-2601,"37.3912894568449, -79.23795042167761"
463,Teton Volkswagen,2220 W Sunnyside Rd ,"Idaho Falls, ID 83402 ", https://www.tetonvw.com, (208) 522-4501,"43.469319987704814, -112.07477733092131"
464,The Dean Team of Ballwin,15121 Manchester Rd ,"Ballwin, MO 63011 ", https://www.deanteamvwballwin.com, (636) 227-0100,"38.59330616305982, -90.5523761497049"
465,The Dean Team of Kirkwood,10205 Manchester Rd ,"Kirkwood, MO 63122 ", https://www.deanteamvwkirkwood.com, (314) 966-0303,"38.59330616305982, -90.55265509944434"
466,Thelen Volkswagen,1112 North Euclid Avenue ,"Bay City, MI 48706 ", https://www.thelenvw.com, (989) 684-2980,"43.61636073765935, -83.91415803081244"
467,"Thompson Volkswagen, Inc.",347 Main St ,"Waterville, ME 04901 ", https://www.thompsonvw.com, (207) 873-0777,"44.56833491190483, -69.63795746382972"
468,Three County Volkswagen Corp.,701 Riverside Ave ,"Lyndhurst, NJ 07071 ", https://www.threecountyvw.com, (201) 933-8383,"40.80765189326586, -74.13692198495363"
469,Three Rivers Volkswagen,3694 Washington Rd ,"Mcmurray, PA 15317 ", https://www.3riversvw.com, (724) 941-6100,"40.2763167017614, -80.12607151971974"
470,Timmons Volkswagen of Long Beach,3940 Cherry Ave ,"Long Beach, CA 90807 ", https://timmonsvw.com, (562) 595-4601,"33.830025815677196, -118.16720457971226"
471,Tom Bush Volkswagen,9850 Atlantic Blvd ,"Jacksonville, FL 32225 ", https://www.tombushvw.com, (904) 725-0911,"30.32260050831772, -81.54271653012272"
472,Tom Wood Volkswagen,4545 E 96th St ,"Indianapolis, IN 46240 ", https://www.tomwoodvolkswagen.com, (317) 705-7000,"39.9261151958444, -86.0927672249919"
473,Tom Wood Volkswagen of Noblesville,14701 Tom Wood Way ,"Noblesville, IN 46060 ", https://www.tomwoodvolkswagennoblesville.com, (317) 853-4552,"40.00266580458157, -86.00264160879212"
474,Toms River Volkswagen,256 Route 37 East ,"Toms River, NJ 08753 ", https://tomsrivervw.com, (732) 575-1800,"39.961813967619136, -74.17922074692083"
475,Tony Volkswagen,94-1299 Ka Uka Blvd. ,"Waipahu, HI 96797 ", https://www.tonyvolkswagen.com, (808) 680-7170,"21.426780709388975, -157.99729385643823"
476,Tracy Volkswagen,2605 Auto Plaza Way ,"Tracy, CA 95304 ", https://www.vwtracy.com, (209) 229-7920,"37.76277532383263, -121.4652767214206"
477,"Tracy Volkswagen, Inc.",686 Iyannough Rd ,"Hyannis, MA 02601 ", https://www.tracyvw.com, (508) 775-3049,"40.89191718355324, -74.51948905976421"
478,"Trend Motors, Ltd.",221 Us Highway 46 ,"Rockaway, NJ 07866 ", https://trendmotors.com, (973) 625-0100,"40.89189640060218, -74.51952661071107"
479,Twin Falls Volkswagen,1534 Blue Lakes Blvd N ,"Twin Falls, ID 83301 ", https://www.twinfallsvw.com, (208) 733-2954,"42.58894443792375, -114.45929723555658"
480,"Tynan's Volkswagen, Inc.",700 S Havana St ,"Aurora, CO 80012 ", https://tynansvolkswagen.com, (303) 343-8180,"39.70320305294409, -104.865254301271"
481,University Volkswagen,4724 Roosevelt Way Ne ,"Seattle, WA 98105 ", https://universityvw.com, (206) 634-3322,"47.66393443881054, -122.31714679862068"
482,University Volkswagen,5150 Ellison St NE ,"Albuquerque, NM 87109 ", https://www.universityvolkswagen.com, (505) 761-1900,"35.159333735883905, -106.58858459427924"
483,Vacaville Volkswagen,721 Orange Dr ,"Vacaville, CA 95687 ", https://www.vacavillevw.com, (707) 449-6900,"38.383999285521234, -121.93801853946897"
484,"Valenti Motors, Inc.",600 Straits Tpke ,"Watertown, CT 06795 ", https://www.valentivw.com, (860) 274-8846,"41.57495593877434, -73.10036666565368"
485,"Valley Auto World, Inc.",3810 Sycamore Dairy Rd: Pob 35717 ,"Fayetteville, NC 28303 ", https://www.valleyautoworldvw.com, (910) 867-7000,"35.08020019574045, -78.94701408166314"
486,Van Horn Volkswagen Sheboygan,5515 Racetrack Rd ,"Sheboygan, WI 53081 ", https://vhvolkswagensheboygan.com, (920) 457-8844,"43.69312795839411, -87.75827342664827"
487,Vanguard Volkswagen of North Austin,6900 Burnet Rd ,"Austin, TX 78757 ", https://www.vanguardvw.com, (512) 458-1111,"30.346224550963086, -97.7384405165746"
488,Ventura Volkswagen,3270 Perkin Avenue ,"Ventura, CA 93003 ", https://venturavw.com, (805) 642-6707,"34.242827932248474, -119.20167443103433"
489,Vernon Volkswagen,167 Hartford Tpke ,"Vernon, CT 06066 ", https://vwvernon.com, (860) 645-0261,"41.82117417696065, -72.5019595330259"
490,Vic Bailey Volkswagen,2671 Reidville Rd ,"Spartanburg, SC 29301 ", https://www.vicbaileyvw.com, (864) 585-2492,"34.91750447738494, -82.0006680102524"
